"reportNbr","offenseCode","offenseDsc","locationName","latitudeCrd","longitudeCrd","firstReportDtm"
"161025054","VANDALSM","VANDALISM (PROP DAMAGE)-PRIVATE","21XX N THOMAS ST","38.89792473","-77.11655353","2016-10-25T21:40:00"
"161025052","WARRSVC","WARRANT SERVICE","29XX CLARENDON","38.88881253","-77.09466052","2016-10-25T21:36:00"
"161025051","FNDBODY","DEATHS AND BODIES FOUND OTHER","30XX 20TH ST S","38.85176668","-77.08760087","2016-10-25T20:51:00"
"161025047","PIMVACC","PERSONAL INJURY MOTOR VEH ACCIDENT","LEE HW ST & N QUINN","38.89926746","-77.07736856","2016-10-25T20:35:00"
"161025045","NARCOTIC","DANGEROUS DRUGS - OTHER","39XX 4TH ST N","38.87508008","-77.10787503","2016-10-25T19:42:00"
"161025043","LARCENY","LARCENY - OTHER","40XX WILSON","38.88053318","-77.10680899","2016-10-25T18:33:00"
"161025042","PIMVACC","PERSONAL INJURY MOTOR VEH ACCIDENT","23XX N QUINCY ST","38.9017366","-77.10436505","2016-10-25T18:20:00"
"161025040","VEHTHEFT","MOTOR VEH THEFT-AUTOS","15XX CLARENDON","38.89292283","-77.07594913","2016-10-25T17:33:00"
"161025039","BURGLARY","BURG RESIDENCE-FORCED-DAY","69XX LITTLE FALLS RD","38.89057967","-77.1645842","2016-10-25T17:02:00"
"161025036","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","17TH ST & N SYCAMORE ST N","38.88123684","-77.15564005","2016-10-25T16:54:00"
"161025032","RECKLESS","RECKLESS DRIVING/ELUDING","75XX I66 EAST","38.8949132","-77.06560093","2016-10-25T15:03:00"
"161025033","TREPASS","TRESPASSING","30XX COLUMBIA PK","38.86312667","-77.09062937","2016-10-25T14:54:00"
"161025035","LARCENY","LARC SHOPLIFTING","13XX S JOYCE ST","38.8636634","-77.06481839","2016-10-25T14:51:00"
"161025030","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","S UHLE & WASHINGTON BL ST","38.87688928","-77.08159633","2016-10-25T13:42:00"
"161025026","LARCENY","LARCENY-FROM BUILDING","26XX COLUMBIA PK","38.86252485","-77.0860483","2016-10-25T12:55:00"
"161025023","DISORDER","DISORDERLY CONDUCT","11XX S HAYES ST","38.86523563","-77.05910502","2016-10-25T12:08:00"
"161025024","VEHTHEFT","MOTOR VEHICLE THEFT BY BAILEE","26XX JEFFERSON","38.8509429","-77.05486091","2016-10-25T11:54:00"
"161025019","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","38XX S FOUR MILE RUN DR","38.84486842","-77.09151155","2016-10-25T11:21:00"
"161025017","VANDALSM","VANDALISM (PROP DAMAGE)-BUSINESS","10XX WILSON","38.89495694","-77.07079985","2016-10-25T09:50:00"
"161025012","PIMVACC","PERSONAL INJURY MOTOR VEH ACCIDENT","S, FOXX MILE RUN DR AT S GLEBE RD","38.84574101","-77.07558375","2016-10-25T09:24:00"
"161025010","PUBPEACE","PUBLIC PEACE - OTHER","N GEORGE MASON DR & N PERSHING DR","38.87250937","-77.10684491","2016-10-25T08:41:00"
"161025008","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","ARMY NAVY ST & S FERN DR","38.86654184","-77.05857695","2016-10-25T08:16:00"
"161025007","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","N GEORGE MASON DR & N PERSHING DR","38.87270681","-77.10725014","2016-10-25T07:50:00"
"161025006","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","17XX N MOORE ST","38.89478823","-77.07093104","2016-10-25T07:34:00"
"161025009","DOMESTIC","FAMILY DISTURBANCE (DOMESTICS)","35XX S FOUR MILE RUN DR","38.84461515","-77.08511067","2016-10-25T07:21:00"
"161025004","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","COLUMBIA ST & S FREDERICK PK","38.85374997","-77.11425012","2016-10-25T07:13:00"
"161025003","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","CAMPBELL ST & S QUINCY AV","38.8416255","-77.08855502","2016-10-25T05:43:00"
"161025002","TREPASS","TRESPASSING","15TH ST & S MONROE ST S","38.85732902","-77.09073696","2016-10-25T03:27:00"
"161024055","WARRSVC","WARRANT SERVICE","30XX COLUMBIA PK","38.8633381","-77.08975846","2016-10-24T19:25:00"
"161024052","NARCOTIC","DANGEROUS DRUGS - OTHER","14XX N COURTHOUSE RD","38.88860264","-77.08447102","2016-10-24T19:18:00"
"161024054","PIMVACC","PERSONAL INJURY MOTOR VEH ACCIDENT","10TH ST & N IRVING ST N","38.88574011","-77.09845696","2016-10-24T18:56:00"
"161024051","FORGERY","PASS FORGED","27XX CLARENDON","38.88674145","-77.08938632","2016-10-24T17:41:00"
"161024053","FRAUD","FRAUD - OTHER","27XX CLARENDON","38.88852579","-77.09266943","2016-10-24T17:41:00"
"161024045","PIMVACC","PERSONAL INJURY MOTOR VEH ACCIDENT","ARLINGTON BL ST & N FILLMORE","38.8728995","-77.09127514","2016-10-24T17:09:00"
"161024043","LARCENY","LARCENY - OTHER","16XX N GARFIELD ST","38.88966713","-77.09262525","2016-10-24T16:09:00"
"161024041","PIMVACC","PERSONAL INJURY MOTOR VEH ACCIDENT","1XX S 2 ST","38.86520455","-77.13049702","2016-10-24T15:10:00"
"161024039","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","3XX AT","38.8796272","-77.05619856","2016-10-24T15:05:00"
"161024037","PIMVACC","PERSONAL INJURY MOTOR VEH ACCIDENT","S GLEBE ST & S MEADE RD","38.84587486","-77.07075058","2016-10-24T14:49:00"
"161024046","VANDALSM","VANDALISM (PROP DAMAGE) - OTHER","20XX S EADS ST","38.85676175","-77.05522959","2016-10-24T14:30:00"
"161024034","LARCENY","LARCENY-FROM BUILDING","43XX WILSON","38.88154952","-77.11195396","2016-10-24T12:06:00"
"161024029","WEAPONS","WEAPONS - OTHER","8XX S WALTER REED DR","38.86581221","-77.08741168","2016-10-24T11:04:00"
"161024028","LARCENY","LARCENY-FROM AUTO","37XX 4TH ST N","38.87508579","-77.10219687","2016-10-24T10:02:00"
"161024027","VANDALSM","VANDALISM (PROP DAMAGE)-PRIVATE","24XX S OXFORD ST","38.84636744","-77.092758","2016-10-24T09:48:00"
"161024024","LARCENY","LARCENY-FROM AUTO","28XX 27TH ST N","38.90205196","-77.09307043","2016-10-24T09:37:00"
"161024025","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","8XX 23RD ST S","38.85290224","-77.0618996","2016-10-24T09:37:00"
"161024019","TREPASS","TRESPASSING","4XX N MONROE ST","38.87821794","-77.09905224","2016-10-24T08:50:00"
"161024021","LARCENY","LARCENY-FROM AUTO","23XX N FILLMORE ST","38.90094603","-77.09848847","2016-10-24T08:43:00"
"161024018","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","WASHINGTON BL & WB ARLINGTON BL","38.87373444","-77.0847491","2016-10-24T08:38:00"
"161024016","LARCENY","LARCENY-FROM AUTO","4XX N MONROE ST","38.87793687","-77.09900484","2016-10-24T08:24:00"
"161024015","VANDALSM","VANDALISM (PROP DAMAGE)-PUBLIC","52XX OLD DOMINION DR","38.91234608","-77.14406937","2016-10-24T08:07:00"
"161024014","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","S WAKEFIELD DR & S WALTER REED ST","38.84614433","-77.10049339","2016-10-24T07:49:00"
"161024017","PIMVACC","PERSONAL INJURY MOTOR VEH ACCIDENT","8TH RD & S CARLIN SPRINGS RD S","38.85673533","-77.12145022","2016-10-24T06:58:00"
"161024011","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","33RD LN & QUAKER ST","38.8339568","-77.08369185","2016-10-24T05:55:00"
"161024010","PIMVACC","PERSONAL INJURY MOTOR VEH ACCIDENT","14XX N COURTHOUSE RD","38.89130998","-77.0845991","2016-10-24T05:15:00"
"161024009","TREPASS","TRESPASSING","36XX COLUMBIA PK","38.8600339","-77.0924365","2016-10-24T04:41:00"
"161024004","DISORDER","DISORDERLY CONDUCT","2XX S VEITCH ST","38.86982709","-77.08364807","2016-10-24T01:19:00"
"161024003","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","N POTOMAC & WASHINGTON BL ST","38.8881867","-77.15092494","2016-10-24T00:44:00"
"161024001","DOMESTIC","FAMILY DISTURBANCE (DOMESTICS)","59XX 2ND ST N","38.86820906","-77.13468283","2016-10-23T22:58:00"
"161024002","CRNLABUS","CARNAL ABUSE","10XX S FREDERICK ST","38.85155716","-77.11794204","2016-10-23T21:43:00"
"161023030","LARCENY","LARC SHOPLIFTING","11XX S HAYES ST","38.86459703","-77.05863922","2016-10-23T16:55:00"
"161023028","PDMVH&R","PROPERTY DAMAGE MOTOR VEH ACC-H&R","17XX N QUINCY ST","38.89042115","-77.10914909","2016-10-23T16:04:00"
"161023029","DRUNK","DRUNKENNESS","50XX COLUMBIA PK","38.85533048","-77.11389401","2016-10-23T15:49:00"
"161023027","WARRSVC","WARRANT SERVICE","26XX S ARLINGTON MILL DR","38.84220983","-77.09434951","2016-10-23T14:59:00"
"161023023","LARCENY","LARCENY-FROM AUTO","37XX N VERNON ST","38.91873365","-77.13074022","2016-10-23T13:16:00"
"161023022","PDMVH&R","PROPERTY DAMAGE MOTOR VEH ACC-H&R","55XX 4TH ST S","38.86178865","-77.12440431","2016-10-23T12:46:00"
"161023020","VANDALSM","VANDALISM (PROP DAMAGE)-PRIVATE","10XX N DANIEL ST","38.88383072","-77.09001559","2016-10-23T11:58:00"
"161023019","FRAUD","FRAUD IMPERSONATION","14XX N COURTHOUSE RD","38.89116109","-77.0814526","2016-10-23T11:48:00"
"161023018","LARCENY","LARC SHOPLIFTING","41XX S FOUR MILE RUN DR","38.84993986","-77.09979912","2016-10-23T11:21:00"
"161023015","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","ARLINGTON BL ST & N GARFIELD","38.87402372","-77.09193047","2016-10-23T10:26:00"
"161023013","TREPASS","TRESPASSING","4XX LONG BRIDGE DR","38.86457457","-77.04950427","2016-10-23T09:14:00"
"161023009","VANDALSM","VANDALISM (PROP DAMAGE) - OTHER","22ND ST & S OAKLAND ST S","38.84666902","-77.08945123","2016-10-23T06:42:00"
"161023010","TREPASS","TRESPASSING","13XX WILSON","38.89642374","-77.07135453","2016-10-23T04:25:00"
"161023006","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","ARLINGTON BL ST & N LYNN","38.89487195","-77.07266849","2016-10-23T03:03:00"
"161023003","SMPLASLT","SIMPLE ASSAULT POLICE OFFICER","31XX WILSON","38.88607055","-77.0943276","2016-10-23T01:45:00"
"161023001","AGGASLT","AGG ASLT-NON FAMILY HANDS FIST FT","13XX JEFFERSON","38.8623534","-77.05333606","2016-10-23T00:36:00"
"161022055","LIQUOR","LIQUOR POSSESSING","13XX N STAFFORD ST","38.88862528","-77.10903746","2016-10-22T21:31:00"
"161022058","DRUNK","DRUNKENNESS","29XX S GLEBE RD","38.84551008","-77.07049841","2016-10-22T21:16:00"
"161022053","LIQUOR","LIQUOR POSSESSING","13XX N STAFFORD ST","38.88908127","-77.11272447","2016-10-22T20:45:00"
"161022056","LARCENY","LARC SHOPLIFTING","14XX S HAYES ST","38.86305281","-77.06166766","2016-10-22T20:21:00"
"161022052","ASSAULT","ASSAULT - OTHER","14XX N COURTHOUSE RD","38.88872111","-77.08235698","2016-10-22T19:32:00"
"161022048","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","N KENMORE LN & LORCOM ST","38.90139047","-77.09956328","2016-10-22T16:57:00"
"161022042","LARCENY","LARC SHOPLIFTING","10XX N FILLMORE ST","38.88338688","-77.09452912","2016-10-22T14:19:00"
"161022041","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","COLUMBIA ST & S OAK PK","38.86570793","-77.07185","2016-10-22T14:17:00"
"161022043","RAPE","RAPE-ALL OTHER","14XX LEE","38.90039748","-77.07114231","2016-10-22T14:08:00"
"161022039","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","CLARENDON BL ST & N EDGEWOOD","38.8896923","-77.09292227","2016-10-22T13:56:00"
"161022038","PUBPEACE","HARASSING COMMUNICATION","21XX JEFFERSON","38.85327149","-77.04997926","2016-10-22T13:21:00"
"161022037","SMPLASLT","SIMPLE ASSAULT NON FAMILY","11XX S GEORGE MASON DR","38.85680305","-77.10174682","2016-10-22T12:52:00"
"161022036","PUBPEACE","PUBLIC PEACE - OTHER","11XX N JOHNSON ST","38.88744249","-77.09902334","2016-10-22T12:50:00"
"161022040","PUBPEACE","PUBLIC PEACE - OTHER","11XX N JOHNSON ST","38.88783491","-77.10079327","2016-10-22T12:50:00"
"161022034","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","29XX S GLEBE RD","38.84442543","-77.06683238","2016-10-22T12:47:00"
"161022033","TREPASS","TRESPASSING","10XX N QUINCY ST","38.88313693","-77.10893322","2016-10-22T12:04:00"
"161022029","TREPASS","TRESPASSING","18XX COLUMBIA PK","38.86299773","-77.07514663","2016-10-22T11:14:00"
"161022028","OTSEXOFF","SEX OFFENSE - OTHER","13XX S QUINCY ST","38.85576695","-77.09958289","2016-10-22T11:00:00"
"161023016","INDEXPOS","INDECENT EXPOSURE","13XX S QUINCY ST","38.85799675","-77.09932367","2016-10-22T11:00:00"
"161022027","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","9XX I395 NORTH","38.87128768","-77.04724749","2016-10-22T10:47:00"
"161022025","DOMESTIC","FAMILY DISTURBANCE (DOMESTICS)","21XX S OXFORD ST","38.85026692","-77.09305971","2016-10-22T09:42:00"
"161022022","WEAPONS","WEAPONS - OTHER","22XX S POLLARD ST","38.84640603","-77.09387941","2016-10-22T08:28:00"
"161022019","WARRSVC","WARRANT SERVICE","1XX S GEORGE MASON DR","38.86651752","-77.10727554","2016-10-22T06:56:00"
"161022018","PDMVH&R","PROPERTY DAMAGE MOTOR VEH ACC-H&R","3XX N GLEBE RD","38.87618201","-77.10847813","2016-10-22T06:10:00"
"161022015","OBST POL","OBST MAKING FALSE REPORT","12XX N NASH ST","38.8904722","-77.07189504","2016-10-22T04:16:00"
"161022013","VANDALSM","VANDALISM (PROP DAMAGE)-BUSINESS","31XX WILSON","38.88878852","-77.09378427","2016-10-22T01:52:00"
"161022010","DRUNK","DRUNKENNESS","31XX WILSON","38.88828981","-77.09805256","2016-10-22T01:20:00"
"161022006","DOMESTIC","FAMILY DISTURBANCE (DOMESTICS)","16XX S JOYCE ST","38.86105699","-77.06256322","2016-10-22T00:24:00"
"161022003","DWILIQR","DRIVING UNDER INFLUENCE-LIQUOR","74XX I66 EAST","38.89925839","-77.07039725","2016-10-22T00:12:00"
"161022002","INTIMIDT","INTIMIDATION","15XX S GEORGE MASON DR","38.85100577","-77.10527287","2016-10-21T23:49:00"
"161022001","DRUNK","DRUNKENNESS","9XX S ORME ST","38.86590101","-77.07342905","2016-10-21T23:47:00"
"161021061","TREPASS","TRESPASSING","26XX JEFFERSON","38.84865925","-77.05521304","2016-10-21T23:23:00"
"161021058","PDMVH&R","PROPERTY DAMAGE MOTOR VEH ACC-H&R","12XX N HUDSON ST","38.8856234","-77.09840884","2016-10-21T22:46:00"
"161022007","NARCOTIC","DANGEROUS DRUGS - OTHER","42XX S FOUR MILE RUN DR","38.84937193","-77.10309622","2016-10-21T22:42:00"
"161021063","PUBLORDR","MISC PUBLIC ORDER CRIMES","13XX N STAFFORD ST","38.8888902","-77.10921994","2016-10-21T21:41:00"
"161021055","SMPLASLT","SIMPLE ASSAULT NON FAMILY","13XX N STAFFORD ST","38.88868036","-77.10892112","2016-10-21T20:47:00"
"161021052","PIMVACC","PERSONAL INJURY MOTOR VEH ACCIDENT","S COLUMBUS & EB ARLINGTON BL ST","38.86603842","-77.1169184","2016-10-21T20:25:00"
"161021054","RAPE","RAPE-STRONG ARM","27XX S VEITCH ST","38.89067693","-77.08148002","2016-10-21T20:01:00"
"161021050","LARCENY","LARC SHOPLIFTING","3XX 23RD ST S","38.85199097","-77.05246943","2016-10-21T19:16:00"
"161021046","LARCENY","LARC SHOPLIFTING","12XX S FERN ST","38.86014057","-77.05928862","2016-10-21T18:59:00"
"161021044","LARCENY","LARCENY - OTHER","62XX 12TH RD N","38.8829979","-77.14895044","2016-10-21T17:14:00"
"161021047","NARCOTIC","NARCOTICS HEROIN-POSSESSING","24XX N ROCKINGHAM ST","38.89231213","-77.15535543","2016-10-21T16:49:00"
"161021040","ROBBERY","ROBB STREET STRONG ARM","41XX N PERSHING DR","38.8725814","-77.10593187","2016-10-21T16:11:00"
"161021035","DISORDER","DISORDERLY CONDUCT","16XX N GEORGE MASON DR","38.88716048","-77.12781705","2016-10-21T15:09:00"
"161021032","PDMVH&R","PROPERTY DAMAGE MOTOR VEH ACC-H&R","GEORGE WASHINGTON BRIDGE & ROOSEVELT PK","38.89298021","-77.07112356","2016-10-21T14:59:00"
"161021033","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","ARLINGTON BL RD & HENDERSON","38.86624653","-77.11424043","2016-10-21T14:52:00"
"161021029","PIMVACC","PERSONAL INJURY MOTOR VEH ACCIDENT","ARLINGTON BL DR & N GEORGE MASON","38.87033737","-77.10801096","2016-10-21T14:49:00"
"161021030","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","OLD DOMINION RD & ROCK SPRING DR","38.90891745","-77.13393813","2016-10-21T14:41:00"
"161021027","WEAPONS","WEAPONS-POSSESSION OF","8XX S WALTER REED DR","38.86343964","-77.09043547","2016-10-21T14:25:00"
"161021028","LARCENY","LARCENY-FROM BUILDING","42XX WILSON","38.88195905","-77.11233276","2016-10-21T13:41:00"
"161021034","AGGASLT","AGG ASLT-NON FAMILY KNIFE","14XX N COURTHOUSE RD","38.89156116","-77.08259016","2016-10-21T13:11:00"
"161021023","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","N BARTON & CLARENDON BL ST","38.89060784","-77.08729226","2016-10-21T13:07:00"
"161021026","WARRSVC","WARRANT SERVICE","15XX SOUTHGATE RD","38.86761311","-77.07308391","2016-10-21T13:06:00"
"161021025","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","CAMPBELL ST & S QUINCY AVE","38.84029745","-77.08763581","2016-10-21T13:04:00"
"161021021","PIMVACC","PERSONAL INJURY MOTOR VEH ACCIDENT","LEE HW & WASHINGTON BL","38.88820628","-77.16014401","2016-10-21T12:43:00"
"161021017","PIMVACC","PERSONAL INJURY MOTOR VEH ACCIDENT","N GLEBE ST & N PIEDMONT RD","38.87378698","-77.10157284","2016-10-21T12:36:00"
"161021020","FRAUD","FRAUD ILLEGAL USE OF CREDIT CARDS","14XX N WAKEFIELD ST","38.88944143","-77.11631188","2016-10-21T12:09:00"
"161021019","FORGERY","FORGERY OTHER THAN LISTED","55XX WILSON","38.87613732","-77.12942732","2016-10-21T11:54:00"
"161021016","DOMESTIC","FAMILY DISTURBANCE (DOMESTICS)","8XX S GREENBRIER ST","38.85304743","-77.11620277","2016-10-21T11:19:00"
"161021013","PIMVACC","PERSONAL INJURY MOTOR VEH ACCIDENT","LEE HW & WASHINGTON BL","38.88917079","-77.16201656","2016-10-21T09:35:00"
"161021014","LARCENY","LARCENY-BICYCLE","65XX WILLIAMSBURG","38.90011752","-77.15733192","2016-10-21T09:14:00"
"161021011","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","20TH RD & S ARLINGTON RIDGE ST S","38.85407144","-77.06759593","2016-10-21T08:47:00"
"161021006","TRAFPROB","TRAFFIC PROBLEM-OTHER","S, FOXX MILE RUN DR AT SHIRLINGTON RD","38.84498406","-77.08657012","2016-10-21T03:38:00"
"161021002","NARCOTIC","NARCOTICS HALLUCINOGEN-POSSESS","14XX S ROLFE ST","38.86031962","-77.07533381","2016-10-21T00:25:00"
"161021001","DOMESTIC","FAMILY DISTURBANCE (DOMESTICS)","30XX MILITARY RD","38.91255129","-77.11376641","2016-10-20T23:29:00"
"161020048","FRAUD","FRAUD SWINDLE","22XX S CLARK ST","38.85493204","-77.05275903","2016-10-20T22:12:00"
"161020052","WARRSVC","WARRANT SERVICE","50XX COLUMBIA PK","38.85730055","-77.11375379","2016-10-20T22:03:00"
"161021036","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","N EDGEWOOD DR & N PERSHING ST","38.87866344","-77.09252637","2016-10-20T20:23:00"
"161020044","LARCENY","LARC SHOPLIFTING","7XX N GLEBE RD","38.8779277","-77.11070579","2016-10-20T18:44:00"
"161020039","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","12XX S GEORGE MASON DR","38.85952481","-77.09982626","2016-10-20T18:17:00"
"161020038","PDMVH&R","PROPERTY DAMAGE MOTOR VEH ACC-H&R","35TH AV & POTOMAC ST S","38.84592395","-77.05201608","2016-10-20T17:40:00"
"161020036","SUSP-REV","DRIVING UNDER SUSP OR REVOCATION","40XX S FOUR MILE RUN DR","38.84753029","-77.09590608","2016-10-20T17:12:00"
"161020037","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","N HARRISON & WILLIAMSBURG BL ST","38.90574603","-77.14491965","2016-10-20T16:59:00"
"161020034","TREPASS","TRESPASSING","10XX S EDGEWOOD ST","38.86296362","-77.08519299","2016-10-20T16:33:00"
"161020033","LARCENY","LARC SHOPLIFTING","11XX S HAYES ST","38.86466087","-77.05914972","2016-10-20T16:08:00"
"161020031","PIMVACC","PERSONAL INJURY MOTOR VEH ACCIDENT","3XX RT AT KING ST","38.83552648","-77.09311678","2016-10-20T14:58:00"
"161020026","NARCOTIC","MARIJUANA-POSSESSING","25XX S EADS ST","38.84974643","-77.0530998","2016-10-20T14:45:00"
"161020029","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","N QUINCY & WASHINGTON BL ST","38.88450649","-77.10698908","2016-10-20T14:41:00"
"161020030","PDMVH&R","PROPERTY DAMAGE MOTOR VEH ACC-H&R","17XX N QUINCY ST","38.8928879","-77.10890127","2016-10-20T14:22:00"
"161020028","LARCENY","LARCENY-FROM BUILDING","11TH ST & N TAYLOR ST N","38.88283062","-77.11135808","2016-10-20T14:11:00"
"161020024","FNDBODY","DEATHS AND BODIES FOUND OTHER","7XX S GREENBRIER ST","38.85885146","-77.12150017","2016-10-20T12:56:00"
"161020023","PUBLORDR","MISC PUBLIC ORDER CRIMES","10XX BLK N WAKEFIELD ST","38.8806412","-77.11580723","2016-10-20T12:49:00"
"161020022","VEHTFTOS","MOTOR VEH THEFT-OUTSIDE JURSIDICT","40XX S FOUR MILE RUN DR","38.84686023","-77.09204462","2016-10-20T12:14:00"
"161020021","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","N GLEBE ST & N QUINCY RD","38.87744043","-77.10665877","2016-10-20T12:02:00"
"161020014","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","FORT MYER & LEE HW DR","38.89733369","-77.07385386","2016-10-20T10:27:00"
"161020012","WARRSVC","WARRANT SERVICE","33XX FAIRFAX DR","38.88578981","-77.09810009","2016-10-20T10:01:00"
"161020011","DISORDER","DISORDERLY CONDUCT","34XX WASHINGTON","38.88506187","-77.10120235","2016-10-20T09:47:00"
"161020010","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","LEE HW & SPOUT RUN PY","38.89510437","-77.09537828","2016-10-20T08:47:00"
"161020006","FRAUD","FRAUD IMPERSONATION","5XX 14TH RD S","38.85935381","-77.05665169","2016-10-20T05:19:00"
"161020003","AGGASLT","AGG ASLT-NON FAMILY HANDS FIST FT","26XX JEFFERSON","38.84887025","-77.0551944","2016-10-20T03:38:00"
"161020001","DWILIQR","DRIVING UNDER INFLUENCE-LIQUOR","71XX N 66 HWY","38.88554663","-77.11619681","2016-10-20T02:27:00"
"161019048","AGGASLT","AGG ASLT-NON FAMILY OTH DANG WEAPO","52XX 11TH ST S","38.85321382","-77.11437674","2016-10-19T22:11:00"
"161019049","TREPASS","TRESPASSING","14XX 28TH ST S","38.84853429","-77.07290565","2016-10-19T21:53:00"
"161019047","NARCOTIC","MARIJUANA-POSSESSING","26XX S TROY ST","38.84665395","-77.07539269","2016-10-19T21:52:00"
"161019045","WEAPONS","WEAPONS - OTHER","24XX 27TH CT S","38.84413502","-77.0788999","2016-10-19T21:34:00"
"161019051","DISORDER","DISORDERLY CONDUCT","12XX S JOYCE ST","38.86179133","-77.06089456","2016-10-19T21:11:00"
"161019044","PDMVH&R","PROPERTY DAMAGE MOTOR VEH ACC-H&R","35XX S FOUR MILE RUN DR","38.8463656","-77.08529556","2016-10-19T21:10:00"
"161019043","NARCOTIC","NARCOTICS HEROIN-POSSESSING","10XX NB","38.86834498","-77.04429146","2016-10-19T20:14:00"
"161019041","NARCOTIC","MARIJUANA-POSSESSING","8XX NB","38.88559793","-77.062964","2016-10-19T19:36:00"
"161019039","NARCOTIC","NARCOTICS COCAINE-SELLING","14XX N COURTHOUSE RD","38.89067478","-77.08460362","2016-10-19T19:04:00"
"161019038","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","N MANCHESTER & WILSON BL ST","38.87590878","-77.13517883","2016-10-19T17:19:00"
"161019036","LARCENY","LARC SHOPLIFTING","10XX S HAYES ST","38.8654223","-77.06157814","2016-10-19T16:56:00"
"161019034","FNDBODY","DEATHS NATURAL CAUSES","8XX 15TH ST S","38.86221523","-77.05908742","2016-10-19T14:44:00"
"161019033","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","CLARENDON BL ST & N DANVILLE","38.89005083","-77.08963631","2016-10-19T14:21:00"
